textID,  # words  ,genre,year,title,author,Publication information,Library of Congress classification (NF),FIXED
7424," 1,906 ",FIC,1890,The mild autumnal day,"Cranch, Christopher Pearse, 1813-1892",,,n
7964, 137 ,FIC,1890,Renunciation,"Adams, Oscar Fay, 1855-1919",,,n
8123," 8,274 ",FIC,1890,Poems,"Dickinson, Emily, 1830-1886",,,n
8162, 147 ,FIC,1890,Abraham Lincoln,"Cooke, Rose Terry, 1827-1892",,,n
3314," 28,931 ",FIC,1890,Sunset Pass or Running the Gauntlet Through Apache Land,"King, Charles, 1844-1933",,,n
4350," 51,484 ",FIC,1890,Mizora: A Prophecy A MSS. Found Among the Private Papers of the Princess Vera Zarovitch,"Lane, Mary E. Bradley",,,n
9559," 4,347 ",FIC,1891,The End of the Way,"Sutherland, Evelyn Greenleaf Baker, 1855-1908",,,n
2954," 61,397 ",FIC,1891,Elsie's Vacation and After Events,"Finley, Martha, 1828-1909",,,n
3252," 45,050 ",FIC,1891,Under the Trees and Elsewhere,"Mabie, Hamilton Wright, 1845-1916",,,n
3069," 65,943 ",FIC,1891,Stand By The Union,"Optic, Oliver, 1822-1897",,,n
3714," 37,643 ",FIC,1891,The Old Stone House and Other Stories,"Green, Anna Katharine, 1846-1935",,,n
5208," 94,438 ",FIC,1891,David Fleming's Forgiveness,"Robertson, Margaret M. (Margaret Murray),  1821-1897",Hodder and Stoughton,,n
2306," 66,391 ",FIC,1891,Mona,"Sheldon, Mrs. Georgie, 1843-1926",,,n
3068," 66,555 ",FIC,1892,Fighting for the Right,"Optic, Oliver, 1822-1897",,,n
9569," 6,002 ",FIC,1893,A True Hero,"Howells, William Dean, 1837-1920",,,n
9570," 25,592 ",FIC,1893,Colonel Sellers as a Scientist,"Howells, William Dean, 1837-1920",,,n
9572," 5,326 ",FIC,1893,Her Opinion of His Story,"Howells, William Dean, 1837-1920",,,n
9573," 3,707 ",FIC,1893,Parting Friends,"Howells, William Dean, 1837-1920",,,n
9581," 8,373 ",FIC,1893,The Sleeping Car,"Howells, William Dean, 1837-1920",,,n
9582," 7,293 ",FIC,1893,The Smoking Car,"Howells, William Dean, 1837-1920",,,n
9583," 7,723 ",FIC,1893,The Unexpected Guests,"Howells, William Dean, 1837-1920",,,n
9584," 17,854 ",FIC,1893,Yorick's Love,"Howells, William Dean, 1837-1920",,,n
9409," 8,181 ",FIC,1893,A Letter of Introduction,"Howells, William Dean, 1837-1920",,,n
9410," 7,700 ",FIC,1893,A Likely Story,"Howells, William Dean, 1837-1920",,,n
781," 86,816 ",FIC,1894,Beautiful Joe,"Saunders, Marshall, 1861-1947",,,n
833," 28,436 ",FIC,1894,As We Go,"Warner, Charles Dudley, 1829-1900",,,n
113," 24,521 ",FIC,1895,The Princess Aline,"Davis, Richard Harding, 1864-1916",,,n
7473, 104 ,FIC,1896,After many days,"Sill, Edward Rowland, 1841-1887",,,n
7445," 77,982 ",FIC,1896,The Writings [1896-1914],"Harte, Bret, 1836-1902",,,n
1159," 76,391 ",FIC,1896,In His Steps,"Sheldon, Charles Monroe, 1857-1946",,,n
863," 37,243 ",FIC,1896,Marm Lisa,"Wiggin, Kate Douglas Smith, 1856-1923",1896: Cambridge,,n
843," 18,013 ",FIC,1896,The Relation of Literature to Life,"Warner, Charles Dudley, 1829-1900",,,n
948," 27,657 ",FIC,1896,A Rebellious Heroine,"Bangs, John Kendrick, 1862-1922",,,n
719," 26,647 ",FIC,1896,A House-Boat on the Styx,"Bangs, John Kendrick, 1862-1922",,,n
816," 9,874 ",FIC,1896,The Last Stetson,"Fox, John, 1863-1919",,,n
9594," 3,040 ",FIC,1896,A Girl of the Century,"Dumont, Frank, 1848-1919",,,n
9710," 18,020 ",FIC,1896,The Cuban Spy,"Dumont, Frank, 1848-1919",,,n
9562," 4,115 ",FIC,1897,Ajax' Death,"Coffin, F. B. (Frank Barbour), b. 1871",,,n
9440," 40,867 ",FIC,1897,Herakles,"Lodge, George Cabot, 1873-1909",,,n
3673," 53,915 ",FIC,1897,"The Ape, the Idiot &amp; Other People","Morrow, W. C.",,,n
2848," 58,978 ",FIC,1897,The Days of Mohammed,"Wilson, Anna May",,,n
2660," 29,988 ",FIC,1897,Beth Woodburn,"Petitt, Maud",,,n
3400," 67,132 ",FIC,1897,Wayside Courtships,"Garland, Hamlin, 1860-1940",,,n
5307," 36,681 ",FIC,1897,A Christmas Accident and Other Stories,"Trumbull, Annie Eliot,  1857-1949",A.S. Barnes and Company,,n
5304," 25,272 ",FIC,1897,The Smart Set Correspondence &amp; Conversations,"Fitch, Clyde, 1865-1909",,,n
5210," 49,095 ",FIC,1897,Under Fire A Tale of New England Village Life,"Munsey, Frank Andrew,  1854-1925",,,n
847," 7,242 ",FIC,1897,Thoughts Suggested by Mr. Foude's &quot;Progress&quot;,"Warner, Charles Dudley, 1829-1900",,,n
849," 6,728 ",FIC,1897,The Novel and the Common School,"Warner, Charles Dudley, 1829-1900",,,n
1048," 44,290 ",FIC,1898,The Valiant Runaways,"Atherton, Gertrude Franklin Horn, 1857-1948",,,n
903," 26,870 ",FIC,1898,The Counterpane Fairy,"Pyle, Katharine, 1863-1938",,,n
152," 28,515 ",FIC,1898,The King's Jackal,"Davis, Richard Harding, 1864-1916",,,n
111," 43,228 ",FIC,1898,Moran of the Lady Letty,"Norris, Frank, 1870-1902",,,n
72," 41,267 ",FIC,1898,The Turn of the Screw,"James, Henry, 1843-1916",,,n
3725," 73,819 ",FIC,1899,Joyce's Investments A Story for Girls,"Newberry, Fannie E.",,,n
3417," 68,582 ",FIC,1899,"The Black Wolf's Breed A Story of France in the Old World and the New, happening in the Reign of Louis XIV","Dickson, Harris, 1868-1946",,,n
2639," 61,204 ",FIC,1899,Barbara's Heritage Young Americans Among the Old Italian Masters,"Hoyt, Deristhe L.",,,n
144," 50,237 ",FIC,1899,Blix,"Norris, Frank, 1870-1902",,,n
561," 5,853 ",FIC,1899,The Yellow Wallpaper,"Gilman, Charlotte Perkins, 1860-1935",,,n
366," 44,858 ",FIC,1899,Fisherman's Luck and Some Other Uncertain Things,"Van Dyke, Henry, 1852-1933",Charles Scribner's Sons,,n
469," 36,847 ",FIC,1899,Lion and the Unicorn,"Davis, Richard Harding, 1864-1916",,,n
841," 5,131 ",FIC,1899,Indeterminate Sentence,"Warner, Charles Dudley, 1829-1900",,,n
2342," 24,478 ",FIC,1899,Santa Claus's Partner,"Page, Thomas Nelson, 1853-1922",,,n
561573," 7,645 ",MAG,1890,Notes and Comments,,North American Review: October 1890: 502-512,,n
571977," 4,356 ",MAG,1890,The Disrespect with which New England Farmers are treated by Newspapers,W. H. Brewer,New Englander and Yale Review: May 1890: 410-422,,n
571996," 7,616 ",MAG,1890,The Race Problem at the South,Daniel H. Chamberlain,New Englander and Yale Review: June 1890: 507-528,,n
572013," 8,143 ",MAG,1890,President Woolsey. Memorial Address of President Timothy Dwight,,New Englander and Yale Review: July 1890: 69-92,,n
572053," 5,988 ",MAG,1890,The Ethics of Evolution,Prof. J. H. Hyslop,New Englander and Yale Review: September 1890: 260-276,,n
597161," 9,209 ",MAG,1890,The Nature and Method of Revelation.  II. The Gradualness of Revelation,George P. Fisher,Century: Jan 1890: 460-470,,n
597180," 6,194 ",MAG,1890,The Autobiography of Joseph Jefferson,Joseph Jefferson,Century: Feb 1890: 494-504,,n
597188," 9,672 ",MAG,1890,The Nature and Method of Revelation.  III. The Differentiating of Christianity form Judaism,George P. Fisher,Century: Feb 1890: 532-542,,n
597193," 13,979 ",MAG,1890,A History of Abraham Lincoln,J. G. Nicolay,Century: Feb 1890: 561-578,,n
